names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
NME3,-4.530852,-1.001988,5.8746322546373406e-06,0.00041913726150483686,0.1990521327014218,Significant
SERINC1,-4.5353146,-1.0689167,5.751776073898929e-06,0.0004119779962441775,0.1966824644549763,Significant
MOAP1,-4.5534554,-1.4873427,5.277191611641937e-06,0.000380217500349816,0.10900473933649289,Significant
HIST1H2AC,-4.5594697,-2.4567018,5.12829281446818e-06,0.00037021823531035476,0.045023696682464455,Significant
ZNF277,-4.619034,-1.0272305,3.855307832416572e-06,0.00028278180756368526,0.18009478672985782,Significant
AC069277.1,-4.748833,-27.362259,2.0459346830096705e-06,0.00015600678194341031,0.0,Significant
AL121944.1,-4.7598925,-1.2329967,1.9369613465005084e-06,0.00014852932682708246,0.16113744075829384,Significant
BEX5,-4.8092704,-2.3477547,1.514820647005548e-06,0.00011802311015250462,0.04739336492890995,Significant
ATP2B1-AS1,-4.8747525,-1.3146913,1.0894506829793437e-06,8.687360446127878e-05,0.11848341232227488,Significant
FAM117A,-4.94751,-1.0278908,7.516892272078218e-07,6.182601664052469e-05,0.22985781990521326,Significant
AC004797.1,-5.0128946,-1.4410714,5.361728887472632e-07,4.4804712102827815e-05,0.13270142180094788,Significant
SAT2,-5.067123,-1.0734905,4.0387307445821365e-07,3.421795925519694e-05,0.2109004739336493,Significant
HMGA2,-5.0698395,-1.1009157,3.98151529240629e-07,3.3811471280130533e-05,0.2132701421800948,Significant
TSPYL2,-5.218362,-2.448064,1.8051268689876183e-07,1.6100564644732204e-05,0.054502369668246446,Significant
RIC3,-5.307223,-2.4390314,1.113080567697532e-07,1.0236146195552104e-05,0.04976303317535545,Significant
RRP12,-5.3132377,-1.043175,1.0769454132595506e-07,9.979057992585522e-06,0.20853080568720378,Significant
THRB,-5.337878,-1.9048578,9.404069000510027e-08,8.803026329607865e-06,0.08530805687203792,Significant
TP53BP1,-5.339333,-1.0074428,9.328906990027379e-08,8.755059608769028e-06,0.24170616113744076,Significant
FAM215B,-5.3532057,-1.9456152,8.640957259933165e-08,8.151228780175613e-06,0.08056872037914692,Significant
BEX1,-5.365817,-1.6398512,8.05836596723992e-08,7.641042817796587e-06,0.14218009478672985,Significant
AC026369.3,-5.4784455,-1.4181039,4.290786972469148e-08,4.210377854674083e-06,0.16350710900473933,Significant
IL12A-AS1,-5.5146303,-2.0277522,3.495140182043913e-08,3.438860908682507e-06,0.08056872037914692,Significant
DISC1FP1,-5.521227,-2.548687,3.366407067983819e-08,3.33010446203448e-06,0.052132701421800945,Significant
RORA,-5.5361667,-1.7044913,3.091637672350517e-08,3.0917221433251712e-06,0.11848341232227488,Significant
P2RX1,-5.626095,-1.3889449,1.8433515642088186e-08,1.8898742465436125e-06,0.16350710900473933,Significant
SLU7,-5.637251,-1.1322736,1.7278631365046733e-08,1.7764471533485264e-06,0.2109004739336493,Significant
UBA6-AS1,-5.742313,-3.021601,9.33921591970818e-09,9.879324909746796e-07,0.030805687203791468,Significant
ARRDC3,-5.823316,-1.4556315,5.769131142526013e-09,6.303163252167002e-07,0.16113744075829384,Significant
AL589693.1,-5.833114,-1.3535827,5.4402355598847794e-09,5.979521373193478e-07,0.33649289099526064,Significant
NCF4,-5.9045134,-1.4218278,3.536891142123417e-09,3.983192390549514e-07,0.17298578199052134,Significant
CCND3,-5.9093637,-1.0569175,3.4343127483117727e-09,3.87960743521479e-07,0.3080568720379147,Significant
PER1,-5.9337134,-1.2303146,2.9615860142862346e-09,3.3874065534028275e-07,0.1943127962085308,Significant
RHOC,-6.08243,-1.2709669,1.1837477713877402e-09,1.4442117393520893e-07,0.1990521327014218,Significant
HIST1H1C,-6.1515007,-2.2382178,7.675311272806543e-10,9.687036823999733e-08,0.09004739336492891,Significant
GSN,-6.2184377,-1.3508763,5.021290715709512e-10,6.517172393109357e-08,0.1848341232227488,Significant
PBXIP1,-6.4970503,-1.3911998,8.190999493938102e-11,1.1328895396672456e-08,0.17535545023696683,Significant
BCAS2,-6.6023064,-1.1238021,4.048100053711556e-11,5.698635002534487e-09,0.2962085308056872,Significant
PSAP,-6.63917,-1.1223785,3.154541814305773e-11,4.527819017466886e-09,0.28199052132701424,Significant
CARD19,-6.6732206,-1.0424868,2.5024976005127716e-11,3.634679153824125e-09,0.33175355450236965,Significant
LINC02160,-6.861129,-7.237212,6.831844552950367e-12,1.0290219855248412e-09,0.002369668246445498,Significant
STK17B,-6.8848963,-1.0021311,5.782959541877416e-12,8.782659842002294e-10,0.41706161137440756,Significant
KANSL1,-6.937185,-1.0239809,3.9999042237607085e-12,6.17723605459349e-10,0.36255924170616116,Significant
RLIM,-6.9816155,-1.246382,2.9180508706797905e-12,4.5642555520406416e-10,0.24407582938388625,Significant
PPP1R10,-7.4380474,-1.7135687,1.0218438156614848e-13,1.755892276855681e-11,0.15876777251184834,Significant
PLEKHA7,-7.4464874,-1.1567961,9.585826631861483e-14,1.654956795060199e-11,0.2890995260663507,Significant
PCDH9,-7.4958653,-1.4166251,6.586236259028907e-14,1.1479182538891286e-11,0.21800947867298578,Significant
TNRC18,-7.5583396,-1.3742466,4.0824635557540636e-14,7.183761952122812e-12,0.24170616113744076,Significant
PRSS21,-7.5735703,-28.043556,3.6310383239394343e-14,6.451438528859575e-12,0.0,Significant
