names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,Significant
Adcy8,1.0984365,1.594505,0.2720139463260396,1.0,0.07462686567164178,Not Sig
2310014F06Rik,1.0888183,1.7980767,0.2762339913297668,1.0,0.07835820895522388,Not Sig
Ifi205,1.0853658,1.863961,0.27775971177529357,1.0,0.0708955223880597,Not Sig
Adam19,1.0629234,0.6155919,0.28781665516245636,1.0,0.19029850746268656,Not Sig
Zfand6,1.0626769,0.27031478,0.2879285184001268,1.0,0.4216417910447761,Not Sig
Dync1li1,1.0613204,0.6252947,0.28854429033335705,1.0,0.1828358208955224,Not Sig
Clec9a,1.0610739,0.987598,0.2886563441693887,1.0,0.11567164179104478,Not Sig
Pola1,1.0602107,0.65408486,0.2890487635439236,1.0,0.1865671641791045,Not Sig
Lrp2,1.0466467,1.789332,0.29526255892240216,1.0,0.06716417910447761,Not Sig
Rere,1.0390016,0.060079634,0.29880402293842245,1.0,0.5522388059701493,Not Sig
Vrk2,1.0259308,0.33789417,0.3049242123939232,1.0,0.3619402985074627,Not Sig
Sorbs1,1.0253142,0.23906684,0.30521494067801147,1.0,0.4664179104477612,Not Sig
Cmip,1.0182856,0.039214738,0.30854223840869066,1.0,0.6231343283582089,Not Sig
Dtnb,1.0152029,0.74478817,0.310009118947865,1.0,0.14925373134328357,Not Sig
Sik1,1.0152029,1.1014187,0.310009118947865,1.0,0.09328358208955224,Not Sig
Ppp6r3,1.0127367,0.31414124,0.31118593386451376,1.0,0.376865671641791,Not Sig
Niban2,1.0062014,0.89685583,0.3143187262949787,1.0,0.12686567164179105,Not Sig
Limch1,1.0054615,2.5523074,0.3146746843859437,1.0,0.05223880597014925,Not Sig
Maml3,1.0034885,0.49203932,0.31562520100355795,1.0,0.27611940298507465,Not Sig
Tiam2,0.99756974,1.0320387,0.3184880532450154,1.0,0.11194029850746269,Not Sig
Gpr141,0.9901712,0.7200213,0.3220904593208317,1.0,0.1455223880597015,Not Sig
Kmt2c,0.9848689,0.05684903,0.32468847733660744,1.0,0.5783582089552238,Not Sig
